 0 1   0 0
 0,75241148 0,73004299   0,75241148 0,75241148
 0,75398225 0,72896862   0,75398225 0,75398225
 0,75555307 0,7278924   0,75555307 0,75555307
 0,75712383 0,72681445   0,75712383 0,75712383
 0,75869465 0,72573465   0,75869465 0,75869465
 0,76026541 0,72465312   0,76026541 0,76026541
 0,76183623 0,72356975   0,76183623 0,76183623
 0,76340705 0,72248459   0,76340705 0,76340705
 0,76497781 0,7213977   0,76497781 0,76497781
 0,76654863 0,72030902   0,76654863 0,76654863
 0,76811939 0,71921855   0,76811939 0,76811939
 0,76969022 0,7181263   0,76969022 0,76969022
 0,77126104 0,71703225   0,77126104 0,77126104
 0,7728318 0,71593648   0,7728318 0,7728318
 0,77440262 0,71483892   0,77440262 0,77440262
 0,77597338 0,71373963   0,77597338 0,77597338
 0,7775442 0,7126385   0,7775442 0,7775442
 0,77911502 0,71153563   0,77911502 0,77911502
 0,78068578 0,7104311   0,78068578 0,78068578
 0,7822566 0,70932472   0,7822566 0,7822566
 0,78382736 0,70821661   0,78382736 0,78382736
 0,78539819 0,70710677   0,78539819 0,78539819
 0,78696901 0,70599514   0,78696901 0,78696901
 0,78853977 0,70488185   0,78853977 0,78853977
 0,79011059 0,70376676   0,79011059 0,79011059
 0,79168135 0,70264995   0,79168135 0,79168135
 0,79325217 0,70153141   0,79325217 0,79325217
 0,79482293 0,70041114   0,79482293 0,79482293
 0,79639375 0,69928914   0,79639375 0,79639375
 0,79796457 0,69816542   0,79796457 0,79796457
 0,79953533 0,69703996   0,79953533 0,79953533
 0,80110615 0,69591278   0,80110615 0,80110615
 0,80267692 0,69478393   0,80267692 0,80267692
 0,80424774 0,69365329   0,80424774 0,80424774
 0,80581856 0,69252098   0,80581856 0,80581856
 0,80738932 0,69138694   0,80738932 0,80738932
 0,80896014 0,69025123   0,80896014 0,80896014
 0,8105309 0,6891138   0,8105309 0,8105309
 0,81210172 0,68797463   0,81210172 0,81210172
 0,81367254 0,6868338   0,81367254 0,81367254
 0,8152433 0,6856913   0,8152433 0,8152433
 0,81681412 0,68454707   0,81681412 0,81681412
 0,81838489 0,68340123   0,81838489 0,81838489
 0,81995571 0,6822536   0,81995571 0,81995571
 0,82152647 0,68110436   0,82152647 0,82152647
 0,82309729 0,6799534   0,82309729 0,82309729
 0,82466811 0,6788007   0,82466811 0,82466811
 0,82623887 0,67764646   0,82623887 0,82623887
 0,82780969 0,67649043   0,82780969 0,82780969
 0,82938045 0,67533278   0,82938045 0,82938045
 0,83095127 0,67417347   0,83095127 0,83095127
 0,83252209 0,6730125   0,83252209 0,83252209
 0,83409286 0,67184985   0,83409286 0,83409286
 0,83566368 0,67068553   0,83566368 0,83566368
 0,83723444 0,6695196   0,83723444 0,83723444
 0,83880526 0,66835201   0,83880526 0,83880526
 0,84037608 0,66718274   0,84037608 0,84037608
 0,84194684 0,66601187   0,84194684 0,84194684
 0,84351766 0,66483933   0,84351766 0,84351766
 0,84508842 0,66366512   0,84508842 0,84508842
 0,84665924 0,6624893   0,84665924 0,84665924
 0,84823006 0,66131181   0,84823006 0,84823006
 0,84980083 0,66013277   0,84980083 0,84980083
 0,85137165 0,65895206   0,85137165 0,85137165
 0,85294241 0,65776974   0,85294241 0,85294241
 0,85451323 0,65658575   0,85451323 0,85451323
 0,85608399 0,65540016   0,85608399 0,85608399
 0,85765481 0,65421295   0,85765481 0,85765481
 0,85922563 0,65302414   0,85922563 0,85922563
 0,86079639 0,65183371   0,86079639 0,86079639
 0,86236721 0,65064168   0,86236721 0,86236721
 0,86393797 0,64944804   0,86393797 0,86393797
 0,86550879 0,64825279   0,86550879 0,86550879
